"","status","data.id","data.general.name","data.general.group","data.general.personalityTraits","data.general.shortDescription","data.general.longDescription","data.general.popularity","data.general.height","data.general.weight","data.general.lifespan","data.general.rare","data.physical.size","data.physical.lifespan","data.physical.droolingFrequency","data.physical.coatStyle","data.physical.coatTexture","data.physical.coatLength","data.physical.doubleCoat","data.behavior.familyAffection","data.behavior.childFriendly","data.behavior.dogSociability","data.behavior.friendlinessToStrangers","data.behavior.playfulness","data.behavior.protectiveInstincts","data.behavior.adaptability","data.behavior.barkingFrequency","data.care.sheddingAmount","data.care.groomingFrequency","data.care.exerciseNeeds","data.care.mentalStimulationNeeds","data.care.trainingDifficulty","data.images.small.indoors","data.images.small.outdoors","data.images.small.studio","data.images.large.indoors","data.images.large.outdoors","data.images.large.studio"
"11","success","miniature-poodle","Miniature Poodle","Companion","Lively, Dignified, Intelligent","Miniature Poodles are intelligent, dynamic companions, known for their esteemed elegance and hypoallergenic curly coats.","The Miniature Poodle is a highly esteemed companion, celebrated for its intelligence, dynamism, and elegance. Standing at 13 inches and weighing around 13 pounds, this breed is the epitome of sophistication in a compact package. Beneath their hypoallergenic, curly coats lies an athletic and versatile dog, eager to engage in a variety of activities.
Their high intelligence makes them easy to train, with a natural aptitude for learning tricks and commands, and their playful nature ensures they bring joy to any household. Miniature Poodles are known for their adaptability and sociability, making them excellent family pets. They bond deeply with their families, showing affection and a protective instinct when needed.
Despite their small size, they have a lively personality and require regular mental stimulation to stay happy and healthy. Regular grooming is essential to maintain their unique coat, but the low shedding makes them a great choice for those with allergies. Friendly with strangers and incredibly playful, Miniature Poodles are a popular choice for those seeking a lively and loving companion.
Whether you're looking for a devoted family pet or a trainable and agile companion, the Miniature Poodle stands out as a breed of remarkable versatility and charm.",4,13,13,15,FALSE,1,4,1,"Curly","Rough",5,FALSE,5,5,3,5,5,3,4,4,1,4,4,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/miniature-poodle/large/studio.png"
"12","success","australian-shepherd","Australian Shepherd","Herding","Intelligent, Hardworking, Lively","The Australian Shepherd is a brainy, tireless, and trainable herding dog perfect for active owners.","The Australian Shepherd, a breed perfected in California from European stock, is renowned for its keen intelligence and tireless work ethic. Often associated with the cowboy lifestyle, this medium-sized herding dog sports a distinctive, wavy double coat that can feature striking merle patterns in shades of blue or red. With a keen, penetrating gaze, Aussies are agile, rugged, and have an irresistible impulse to herd—be it birds, dogs, or even kids.
Their strong drive and industrious nature make them an ideal companion for active owners who can meet their high mental stimulation and activity needs. Exceptionally trainable, Australian Shepherds excel in obedience and agility sports, making them a favorite among enthusiasts who appreciate their eagerness and wisdom. While they may be too energetic for a sedentary household, their loyalty and versatility make them an excellent match for those seeking a hardworking and devoted partner.
With proper training and ample exercise, the Australian Shepherd thrives, bringing joy and companionship to those who understand and embrace their spirited nature.",4,20,55,14,FALSE,3,4,1,"Wavy","Rough",3,TRUE,3,5,3,3,4,3,3,3,3,2,5,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-shepherd/large/studio.png"
"13","success","great-dane","Great Dane","Guardian","Friendly, Tolerant, Reliable","The Great Dane, a reliable and amicable giant, excels as a tolerant and protective companion.","The Great Dane, known as the 'Apollo of Dogs,' is a majestic and towering breed that combines elegance with formidable strength. Reaching up to 32 inches at the shoulder and weighing around 145 pounds, these gentle giants are both awe-inspiring and heartwarming. Their smooth, straight coat comes in various colors and patterns, with the harlequin, a black-and-white patchwork, being particularly iconic.
Great Danes are renowned for their reliable and amicable nature, displaying a remarkable tolerance and affection towards their families. They make exceptional guardians, with their imposing presence alone often deterring intruders. Despite their size, Great Danes are patient and gentle with children, and their friendly disposition allows them to make friends easily.
However, owning a Great Dane is a significant commitment, requiring consideration of their space, exercise, and health needs. With a lifespan of around 9 years, these magnificent dogs bring immense joy and companionship to those ready for the responsibility.",4,30,145,9,TRUE,5,1,4,"Straight","Smooth",1,FALSE,5,3,3,3,4,5,4,3,3,1,4,4,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/great-dane/large/studio.png"
"14","success","german-shorthaired-pointer","German Shorthaired Pointer","Sporting","Friendly, Intelligent, Obedient","The German Shorthaired Pointer is a compliant, amicable, and wise sporting dog, perfect for active families.","The German Shorthaired Pointer (GSP) is a versatile, medium-sized sporting dog renowned for its compliant, amicable, and wise nature. Standing up to 25 inches tall and weighing around 60 pounds, this breed boasts a sleek, smooth coat that comes in solid liver or liver and white patterns. GSPs are celebrated for their boundless energy and enthusiasm, making them ideal companions for active families who love outdoor activities.
Their noble and aristocratic appearance, combined with dark, expressive eyes, reflects their friendly and intelligent personality. Highly trainable and eager to please, GSPs excel in various activities, from running and swimming to organized dog sports. With a high family affection level, these dogs form strong bonds with their owners, thriving on positive training and vigorous exercise.
Their protective instincts and sociability make them both loyal guardians and friendly playmates, particularly with children. Whether working long days in the field or enjoying playtime at the lake, the German Shorthaired Pointer's power, speed, agility, and endurance shine through, showcasing their true athletic prowess and making them the perfect companion for those seeking a devoted, energetic, and intelligent dog.",4,25,60,10,FALSE,3,2,2,"Straight","Smooth",1,FALSE,5,5,4,4,4,4,4,3,3,2,5,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-shorthaired-pointer/large/studio.png"
"15","success","shetland-sheepdog","Shetland Sheepdog","Herding","Happy, Lively, Intelligent","The Shetland Sheepdog, or Sheltie, is an intelligent, jovial, and vivacious herding dog from Scotland.","The Shetland Sheepdog, affectionately known as the Sheltie, hails from Scotland's rugged Shetland Islands. This small, agile herder stands around 15 inches tall and weighs about 20 pounds. With a striking resemblance to their larger Collie cousins, Shelties boast a long, harsh, straight coat with a dense undercoat in colors such as black, blue merle, and sable, adorned with white markings.
These intelligent and vivacious dogs are renowned for their quick learning abilities, making them top performers in obedience, agility, and herding trials. Highly sensitive and deeply affectionate, Shelties are in tune with their families' emotions and thrive on companionship. Known for their protective instincts, they make excellent watchdogs, often reserved around strangers and quick to bark when necessary.
Their playful nature and high activity levels ensure they are always ready for fun, especially with children. While they require regular grooming due to their long fur, the joy and loyalty they bring to a household are well worth the effort. With an average lifespan of 13 years, Shelties are devoted and lively companions, always eager to be part of the family's daily adventures.",4,15,20,13,FALSE,2,3,1,"Straight","Rough",5,TRUE,5,5,5,2,5,5,5,5,3,3,4,4,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shetland-sheepdog/large/studio.png"
"16","success","standard-poodle","Standard Poodle","Companion","Lively, Dignified, Intelligent","Standard Poodles are intelligent, dynamic companions with a proud, curly coat and exceptional versatility.","The Standard Poodle, a member of the Companion group, is renowned for its intelligence, elegance, and dynamic personality. Standing over 15 inches tall and weighing around 55 pounds, this esteemed breed is not only a joy to behold but also a pleasure to own. With a lifespan of up to 15 years, Standard Poodles are known for their strong family affection, scoring a perfect 5 out of 5.
Their protective instincts, adaptability, and training ease also rate highly, making them both reliable and versatile companions. The Poodle's curly, low-shedding coat requires regular grooming, but its hypoallergenic nature is a significant advantage for many families.
Beneath their aristocratic appearance lies an agile athlete, adept at various canine sports and activities. Standard Poodles are incredibly playful and child-friendly, ensuring a lively and loving household.
Their need for mental stimulation and activity is high, reflecting their sharp intelligence and eagerness to engage. Despite their vocal tendencies, they are wonderfully friendly with strangers and can adapt well to different living environments.
Forget any stereotypes about Poodles being purely ornamental. The Standard Poodle is a robust, athletic, and remarkably versatile dog, excelling in obedience, agility, and even service roles.
This breed's combination of beauty, brains, and brawn makes it a standout choice for those seeking an exceptional canine companion.",4,15,55,15,FALSE,2,4,1,"Curly","Rough",5,FALSE,5,5,3,5,5,5,4,4,1,4,4,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/standard-poodle/large/studio.png"
"17","success","shih-tzu","Shih Tzu","Companion","Happy, Loving, Friendly","The Shih Tzu is a sociable, loving companion, perfect for apartment living and great with children.","The Shih Tzu, often referred to as the 'Lion Dog,' is a charming and sociable breed renowned for its loving nature and delightful personality. Weighing around 13 pounds and standing approximately 10 inches tall, these small but sturdy dogs are a perfect fit for those living in apartments or homes without large yards. Shih Tzus are known for their beautiful, silky double coat that requires regular grooming, but the effort is well worth it as few dogs are as stunning when well-maintained.
These dogs are particularly affectionate with children, making them excellent family pets. Their jovial and playful demeanor brings joy and laughter to any household. Adaptable and relatively easy to train, Shih Tzus thrive in various living environments and are content spending their days lounging in your lap or being the center of attention.
Their moderate activity level, combined with their love for mental stimulation, ensures they stay happy and healthy. With a lifespan of around 15 years, the Shih Tzu is a loyal and devoted companion, offering years of love and companionship to their fortunate owners.",4,10,13,15,FALSE,1,4,1,"Straight","Silky",5,TRUE,5,5,5,3,3,3,5,3,1,4,3,3,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/shih-tzu/large/studio.png"
"18","success","rottweiler","Rottweiler","Guardian","Faithful, Loving, Confident","The Rottweiler is a self-assured, loving, and faithful guardian breed with a strong, imposing presence.","The Rottweiler, a robust working breed with roots tracing back to the Roman legions' mastiffs, exudes strength and confidence. These powerful dogs, with males standing up to 27 inches tall and weighing around 105 pounds, have a glistening black coat adorned with smart rust markings that highlight their muscular build. Despite their imposing appearance, Rottweilers are gentle playmates and devoted protectors within their family circle.
Known for their self-assured aloofness towards strangers, they are nonetheless playful and affectionate with their loved ones, often forgetting their size and plopping onto laps for cuddles. Their thickly muscled hindquarters enable an effortless, steady trot, reflecting their working heritage. Calm, confident, and courageous, a well-bred Rottweiler is not unduly aggressive but possesses strong protective instincts.
Early training and socialization are crucial to harness these instincts positively, ensuring they grow into well-mannered and reliable companions. With a low grooming requirement, moderate shedding, and a tendency to drool a bit, Rottweilers thrive in loving homes where they can be active, mentally stimulated, and, above all, part of the family.",4,25,105,10,FALSE,4,2,3,"Straight","Smooth",1,FALSE,5,3,3,3,4,5,4,1,3,1,3,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/rottweiler/large/studio.png"
"19","success","staffordshire-bull-terrier","Staffordshire Bull Terrier","Terrier","Intelligent, Brave, Hardworking","The Staffordshire Bull Terrier is a brave, intelligent, and affectionate companion with a strong, muscular build.","The Staffordshire Bull Terrier, affectionately known as the Staffie, is a remarkable blend of strength, intelligence, and unwavering loyalty. Standing at about 15 inches tall and weighing around 30 pounds, this muscular terrier packs a lot of personality and heart into a compact frame.
Originally bred for its tenacity and courage, the Staffie has evolved from its brawling past into a gentle and playful family companion, particularly known for its patience and affection towards children. Their short, broad heads with pronounced cheek muscles and smooth, straight coats come in a variety of colors, adding to their distinctive and charming appearance.
Highly adaptable and easy to train, Staffies thrive in various living situations as long as they receive plenty of mental stimulation and physical activity. Their protective instincts and bravery make them excellent watchdogs, while their friendliness towards strangers and playful nature ensure they are well-loved by all who meet them. Despite their muscular build and historical background, responsible breeding has shaped the modern Staffie into a sweet-natured, eager-to-please pet.
Early socialization is crucial to manage their natural instincts and help them develop good manners with other dogs. Overall, the Staffordshire Bull Terrier is a true-blue loyal companion, bringing joy and security to any household.",4,15,30,13,FALSE,2,3,3,"Straight","Smooth",1,FALSE,5,5,3,4,4,5,5,3,2,2,4,4,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/staffordshire-bull-terrier/large/studio.png"
"20","success","belgian-malinois","Belgian Malinois","Herding","Confident, Intelligent, Hardworking","The Belgian Malinois is an intelligent, confident, and industrious herding breed with a strong work ethic.","The Belgian Malinois is a smart, confident, and versatile herding dog renowned for its industrious nature and self-assured demeanor. Standing about 25 inches tall and weighing around 60 pounds, this breed is built for both strength and elegance, exuding a proud and alert presence. Their smooth, straight coat ranges from rich fawn to mahogany, with striking black ears and mask highlighting their expressive, dark chocolate-colored eyes.
Known for their exceptional trainability and eagerness to work, Belgian Malinois excel in various roles, from police and military work to competitive obedience and agility. They form deep bonds with their human partners, thriving on companionship and mental stimulation. Depriving a Malinois of activity and engagement can lead to behavioral issues, making regular exercise and interaction crucial for their well-being.
Despite their hardworking nature, Belgian Malinois are relatively adaptable, with moderate shedding and low grooming needs. Their protective instincts make them excellent watchdogs, while their balanced size and playfulness make them suitable for active families. However, potential owners should be prepared for their high energy levels and need for consistent training and mental challenges.
With the right environment and care, the Belgian Malinois is a loyal and dynamic companion, eager to excel and please their beloved owners.",4,25,60,15,FALSE,3,4,1,"Straight","Smooth",1,FALSE,3,3,3,3,3,4,3,3,3,2,4,4,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/belgian-malinois/large/studio.png"
"21","success","samoyed","Samoyed","Working","Friendly, Loving, Adaptable","The Samoyed is a friendly, adaptable working dog known for its perpetual smile and thick, white coat.","The Samoyed, often affectionately called the 'smiling sled dog,' is a captivating breed known for its thick, all-white coat and perpetual grin. Standing about 20 inches tall and weighing around 50 pounds, this breed combines grace with substantial power. Originally bred for hard work in Siberia's harsh climates, Samoyeds are tireless and agile, capable of withstanding extreme cold thanks to their dense, silky fur.
Their upturned mouth corners serve a practical purpose, preventing drooling and the formation of icicles on their faces. Samoyeds are highly social, amiable, and tender dogs, thriving in environments where they receive ample love and attention. They are particularly fond of family members, children, and strangers, showcasing their affectionate and playful nature.
However, they require structure in training due to their intelligent and sometimes mischievous tendencies. With a high activity level, these dogs need regular mental and physical stimulation. While their coat requires frequent grooming, the effort is rewarded with a beautiful, healthy appearance.
Overall, the Samoyed is a loyal, lovable companion, making them a popular choice for families and dog enthusiasts alike.",4,20,50,13,TRUE,3,3,1,"Straight","Silky",5,TRUE,5,5,3,5,5,4,4,5,3,3,4,4,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/samoyed/large/studio.png"
